consent_item,slide_text,instruction,triangle_pos,arrow_posy,arrow_posx,scale,label,item_type,item_no,sentence,question,correct_option,granularity,file_path,item_no2,sentence2,question2,correct_option2,granularity2,file_path2,info_sheet_loop.thisRepN,info_sheet_loop.thisTrialN,info_sheet_loop.thisN,info_sheet_loop.thisIndex,consent_loop.thisRepN,consent_loop.thisTrialN,consent_loop.thisN,consent_loop.thisIndex,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,study_title.started,consent_key.keys,consent_key.rt,ageResp.started,age.started,gender.started,genderResp1.started,genderResp2.started,continue_box_2.started,continue_text_2.started,mouse_3.started,ageResp.text,genderResp1.response,genderResp1.rt,genderResp2.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,edu_slider.response,q1_slider.response,q2_slider.response,q3_slider.response,q4_slider.response,q5_slider.response,slide_number.started,instruction_text.started,spacebar_3.started,instruction_image.started,next_slide_key.started,question_text_2.started,triangle.started,slider_image.started,arrow.started,next_slide_key.keys,next_slide_key.rt,image.started,question_text.started,spacebar_text.started,slider.started,spacebar_continue.started,spacebar_continue.keys,spacebar_continue.rt,slider.response,slider.rt,image_2.started,question_text_3.started,spacebar_continue_2.started,spacebar_text_2.started,slider_2.started,spacebar_continue_2.keys,spacebar_continue_2.rt,slider_2.response,slider_2.rt,spacebar_continue_3.keys,spacebar_continue_3.rt,textbox.started,mouse_2.started,continue_box.started,continue_text.started,comment_instructions.started,textbox.text,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,total_duration,participant,session,study_id,date,expName,psychopyVersion,frameRate,
,,,,,,trunc,label,E,26,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/26wg.png,,,,,,,,,,,,,,,,,,,0,26,26,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.867366300022695,51.867366300022695,51.867366300022695,51.867366300022695,52.38554510002723,space,0.022626099991612136,1.7708333333333333,0.5171090000076219,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,extend,label,E,5,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/5wr.png,,,,,,,,,,,,,,,,,,,0,27,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.47201819997281,52.47201819997281,52.47201819997281,52.47201819997281,52.94047580001643,space,0.013008899986743927,1.7708333333333333,0.4624121999950148,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,trunc,blank,E,23,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/23br.png,,,,,,,,,,,,,,,,,,,0,28,28,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.015521000023,53.015521000023,53.015521000023,53.015521000023,54.14270780002698,space,1.2783860999625176,1.7708333333333333,1.1169832000159658,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,trunc,label,E,38,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/38wg.png,,,,,,,,,,,,,,,,,,,0,29,29,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.48963069997262,55.48963069997262,55.48963069997262,55.48963069997262,57.40681369998492,space,0.10237800003960729,1.7708333333333333,1.915976700023748,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,trunc,label,E,6,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/6wg.png,,,,,,,,,,,,,,,,,,,0,30,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.57563789997948,57.57563789997948,57.57563789997948,57.57563789997948,59.32754720002413,space,0.283698600018397,1.7888888888888888,1.750883899978362,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,extend,label,E,41,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/41wr.png,,,,,,,,,,,,,,,,,,,0,31,31,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.673295699991286,59.673295699991286,59.673295699991286,59.673295699991286,59.94357529998524,space,0.021295799990184605,1.7569444444444444,0.2695012000040151,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,trunc,blank,E,16,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/16bg.png,,,,,,,,,,,,,,,,,,,0,32,32,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.03251490002731,60.03251490002731,60.03251490002731,60.03251490002731,60.339344699983485,space,0.016562099975999445,1.75,0.30402659997344017,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,extend,blank,E,24,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/24bg.png,,,,,,,,,,,,,,,,,,,0,33,33,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4274120000191,60.4274120000191,60.4274120000191,60.4274120000191,60.69890299998224,space,0.024048399995081127,1.75,0.27358490001643077,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,trunc,label,E,21,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/21wr.png,,,,,,,,,,,,,,,,,,,0,34,34,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.78735100000631,60.78735100000631,60.78735100000631,60.78735100000631,61.047413900028914,space,0.05267949996050447,1.7513888888888889,0.2552638999768533,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,extend,blank,E,32,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/32bg.png,,,,,,,,,,,,,,,,,,,0,35,35,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.19531109998934,61.19531109998934,61.19531109998934,61.19531109998934,61.401990599988494,space,0.045786599977873266,1.7513888888888889,0.2042156999814324,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,trunc,blank,E,47,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/47br.png,,,,,,,,,,,,,,,,,,,0,36,36,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.51648049999494,61.51648049999494,61.51648049999494,61.51648049999494,61.706420700007584,space,0.029338099993765354,1.7513888888888889,0.18639250000705943,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,extend,label,E,46,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/46wg.png,,,,,,,,,,,,,,,,,,,0,37,37,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.79664670000784,61.79664670000784,61.79664670000784,61.79664670000784,61.99424149998231,space,0.03007510001771152,1.7513888888888889,0.1930306000285782,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,trunc,label,E,18,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/18wg.png,,,,,,,,,,,,,,,,,,,0,38,38,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.08569969999371,62.08569969999371,62.08569969999371,62.08569969999371,62.263993499975186,space,0.011408800026401877,1.7513888888888889,0.17771340004401281,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,trunc,blank,E,19,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/19br.png,,,,,,,,,,,,,,,,,,,0,39,39,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.335628999979235,62.335628999979235,62.335628999979235,62.335628999979235,62.50483420002274,space,0.20875469996826723,1.7527777777777778,0.3705445000086911,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,extend,blank,E,36,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/36bg.png,,,,,,,,,,,,,,,,,,,0,40,40,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.78415000002133,62.78415000002133,62.78415000002133,62.78415000002133,62.95645380002679,space,0.033371000026818365,1.7527777777777778,0.1740840999991633,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,extend,blank,E,3,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/3br.png,,,,,,,,,,,,,,,,,,,0,41,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.061605700000655,63.061605700000655,63.061605700000655,63.061605700000655,63.374358500004746,space,0.05064370000036433,1.7541666666666667,0.3154933000332676,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,extend,blank,E,44,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/44bg.png,,,,,,,,,,,,,,,,,,,0,42,42,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.48801299999468,63.48801299999468,63.48801299999468,63.48801299999468,63.76120860001538,space,0.021769699989818037,1.7583333333333333,0.2704117000102997,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,extend,label,E,13,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/13wr.png,,,,,,,,,,,,,,,,,,,0,43,43,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.84783869999228,63.84783869999228,63.84783869999228,63.84783869999228,64.1712850999902,space,0.029689600050915033,1.7583333333333333,0.31981309998081997,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,extend,blank,E,48,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/48bg.png,,,,,,,,,,,,,,,,,,,0,44,44,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.26920969999628,64.26920969999628,64.26920969999628,64.26920969999628,64.49758979998296,space,0.09439030004432425,1.7583333333333333,0.22214159998111427,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,extend,blank,E,12,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/12bg.png,,,,,,,,,,,,,,,,,,,0,45,45,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.69451970001683,64.69451970001683,64.69451970001683,64.69451970001683,64.92251359997317,space,0.013470300007611513,1.7625,0.2248259999905713,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,extend,label,E,25,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/25wr.png,,,,,,,,,,,,,,,,,,,0,46,46,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0376249999972,65.0376249999972,65.0376249999972,65.0376249999972,65.32522880000761,space,0.004746099992189556,1.7638888888888888,0.2896739999996498,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,extend,blank,E,27,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/27br.png,,,,,,,,,,,,,,,,,,,0,47,47,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3932322000037,65.3932322000037,65.3932322000037,65.3932322000037,65.70985410001595,space,0.44880499999271706,1.7666666666666666,0.7117296999786049,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,trunc,label,E,2,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/2wg.png,,,,,,,,,,,,,,,,,,,0,48,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.22483740001917,66.22483740001917,66.22483740001917,66.22483740001917,66.71458919998258,space,0.03422030003275722,1.7569444444444444,0.49123929999768734,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,trunc,blank,E,49,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/49wr.png,,,,,,,,,,,,,,,,,,,0,49,49,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.81198009999935,66.81198009999935,66.81198009999935,66.81198009999935,67.16071299999021,space,0.067910399986431,1.7597222222222222,0.348594699986279,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,trunc,blank,E,35,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,None,0.0,map_generator/charts/35br.png,,,,,,,,,,,,,,,,,,,0,50,50,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.29236989998026,67.29236989998026,67.29236989998026,67.29236989998026,67.89487979997648,space,0.018781399994622916,1.7597222222222222,0.5990591000299901,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,,,,,,,,,,1,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How appropriate are the colours of the graph?,None,0,map_generator/charts/1wr.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.98935749998782,67.98935749998782,67.98935749998782,67.98935749998782,67.98935749998782,space,2.6865700999624096,1.6333333333333333,2.5176405999809504,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,,,,,,,,,,2,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How appropriate are the colours of the graph?,None,0,map_generator/charts/1wg.png,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.74183780001476,70.74183780001476,70.74183780001476,70.74183780001476,70.74183780001476,space,0.4762570000020787,1.661111111111111,0.40448520000791177,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,,,,,,,,,,3,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How appropriate are the colours of the graph?,None,0,map_generator/charts/1br.png,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.2809891999932,71.2809891999932,71.2809891999932,71.2809891999932,71.2809891999932,space,0.7841307999915443,1.6819444444444445,0.5735554000129923,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,,,,,,,,,,4,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How appropriate are the colours of the graph?,None,0,map_generator/charts/1bg.png,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.12460620002821,72.12460620002821,72.12460620002821,72.12460620002821,72.12460620002821,space,0.5321762000094168,1.6819444444444445,0.4726920999819413,,,,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['space'],[2.309624299989082],,,,,,,,,,,,,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.98304319998715,0.00020110001787543297,77.98304319998715,77.98304319998715,77.98304319998715, k,0.07013888888888889,-0.3798611111111111,1,0,0,continue_box,,,,,2023-03-07_12h17.21.202,BZ,2022.2.4,164.29614705846586,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.17023489996791,,,,,,,,
