participant,list_number,date,expName,psychopyVersion,OS,frameRate,fbclid,info_sheet_loop.thisRepN,info_sheet_loop.thisTrialN,info_sheet_loop.thisN,info_sheet_loop.thisIndex,info_sheet_loop.ran,consent_key.keys,consent_key.rt,consent_loop.thisRepN,consent_loop.thisTrialN,consent_loop.thisN,consent_loop.thisIndex,consent_loop.ran,consent_item,ageResp.text,genderResp1.response,genderResp1.rt,genderResp2.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,edu_slider.response,q1_slider.response,q2_slider.response,q3_slider.response,q4_slider.response,q5_slider.response,next_slide_key.keys,next_slide_key.rt,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,slide_text,instruction,triangle_pos,arrow_posy,arrow_posx,spacebar_continue.keys,spacebar_continue.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,scale,label,item_type,item_no,sentence,question,correct_option,granularity,file_path,spacebar_continue_2.keys,spacebar_continue_2.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,item_no2,sentence2,question2,correct_option2,granularity2,file_path2,spacebar_continue_3.keys,spacebar_continue_3.rt,textbox.text,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,total_duration
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.353,1.427777778,56.446,0,26,26,36,1,extend,label,E,37,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/37wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.527,1.138888889,28.648,0,27,27,3,1,trunc,blank,E,4,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/4wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.812,1.033333333,12.751,0,28,28,26,1,extend,blank,E,27,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/27bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.327,1.035185185,26.644,0,29,29,41,1,trunc,label,E,42,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/42br.png,,,,,,,,,,,,,,,,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.469,1.035185185,11.076,0,30,30,27,1,trunc,blank,E,28,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/28wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.792,1.324074074,25.177,0,31,31,34,1,trunc,blank,E,35,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/35bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.305,1.914814815,60.027,0,32,32,9,1,extend,label,E,10,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/10br.png,,,,,,,,,,,,,,,,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.572,1.174074074,18.873,0,33,33,28,1,extend,label,E,29,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/29wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.587,1.244444444,36.269,0,34,34,13,1,trunc,label,E,14,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/14br.png,,,,,,,,,,,,,,,,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,19.48,1.97962963,42.019,0,35,35,4,1,extend,label,E,5,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/5wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.142,1.17962963,9.543,0,36,36,24,1,extend,label,E,25,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/25wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.562,1.277777778,27.052,0,37,37,10,1,trunc,blank,E,11,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/11bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,26.398,1.059259259,30.988,0,38,38,38,1,extend,blank,E,39,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/39bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.369,1.312962963,31.572,0,39,39,22,1,trunc,blank,E,23,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/23bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.791,1.148148148,45.507,0,40,40,5,1,trunc,label,E,6,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/6br.png,,,,,,,,,,,,,,,,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.587,1.061111111,10.709,0,41,41,15,1,trunc,blank,E,16,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/16wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.849,1.1,9.905,0,42,42,42,1,trunc,blank,E,43,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/43bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.736,1.203703704,18.5,0,43,43,33,1,extend,label,E,34,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/34br.png,,,,,,,,,,,,,,,,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.817,1.024074074,8.572,0,44,44,1,1,trunc,label,E,2,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/2br.png,,,,,,,,,,,,,,,,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.583,1.346296296,19.345,0,45,45,2,1,extend,blank,E,3,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/3bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.993,1.037037037,17.475,0,46,46,6,1,trunc,blank,E,7,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/7bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,16.135,1.318518519,30.92,0,47,47,17,1,trunc,label,E,18,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/18br.png,,,,,,,,,,,,,,,,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.746,1.059259259,25.325,0,48,48,19,1,extend,blank,E,20,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/20wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.316,1.064814815,47.499,0,49,49,7,1,extend,blank,E,8,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/8wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,217.761,1.168518519,216.814,0,0,0,0,1,1,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How appropriate are the colours of the graph?,NA,0,map_generator/charts/1wr.png,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,79.023,1.238888889,54.564,0,1,1,1,1,2,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How appropriate are the colours of the graph?,NA,0,map_generator/charts/1wg.png,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,21.872,1.222222222,21.29,0,2,2,2,1,3,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How appropriate are the colours of the graph?,NA,0,map_generator/charts/1br.png,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.042,,,0,3,3,3,1,4,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How appropriate are the colours of the graph?,NA,0,map_generator/charts/1bg.png,,,,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""space""]",[31.63299999999981],,,,,,,,
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011111111,-0.407407407,1,0,0,continue_box,9406.355
21,map_generator/lists/list4.csv,04-11-2023_09h35.15.138,3rd_year_project,2022.2.4,Win32,11.3147771,IwAR30SbdDx0lD5ttRUDU846DdfmonJgxtvP8a0MFLvndkQ3XL0Y0uVUOlqEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
