participant,list_number,date,expName,psychopyVersion,OS,frameRate,fbclid,info_sheet_loop.thisRepN,info_sheet_loop.thisTrialN,info_sheet_loop.thisN,info_sheet_loop.thisIndex,info_sheet_loop.ran,consent_key.keys,consent_key.rt,consent_loop.thisRepN,consent_loop.thisTrialN,consent_loop.thisN,consent_loop.thisIndex,consent_loop.ran,consent_item,ageResp.text,genderResp1.response,genderResp1.rt,genderResp2.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,edu_slider.response,q1_slider.response,q2_slider.response,q3_slider.response,q4_slider.response,q5_slider.response,next_slide_key.keys,next_slide_key.rt,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,slide_text,instruction,triangle_pos,arrow_posy,arrow_posx,spacebar_continue.keys,spacebar_continue.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,scale,label,item_type,item_no,sentence,question,correct_option,granularity,file_path,spacebar_continue_2.keys,spacebar_continue_2.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,item_no2,sentence2,question2,correct_option2,granularity2,file_path2,spacebar_continue_3.keys,spacebar_continue_3.rt,textbox.text,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,total_duration
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.132,1.185185242,3.8466,0,25,25,30,1,trunc,blank,E,31,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/31bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1611,1.761111111,4.4433,0,26,26,45,1,extend,label,E,46,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/46br.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3866,1.531481595,22.6324,0,27,27,34,1,trunc,blank,E,35,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/35bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.4446,1.087037065,3.7999,0,28,28,7,1,extend,blank,E,8,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/8wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1019,1.025925954,2.3218,0,29,29,35,1,extend,blank,E,36,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/36wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.0906,1.483333333,2.4703,0,30,30,44,1,trunc,label,E,45,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/45wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.1257,1.562963019,21.9834,0,31,31,2,1,extend,blank,E,3,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/3bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1597,1.270370483,3.1674,0,32,32,37,1,trunc,label,E,38,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/38br.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.6002,1.116666667,2.8045,0,33,33,3,1,trunc,blank,E,4,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/4wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3665,1.262963019,20.429,0,34,34,33,1,extend,label,E,34,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/34br.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1598,1.148148261,14.384,0,35,35,16,1,extend,label,E,17,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/17wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.6897,1.085185242,7.0287,0,36,36,1,1,trunc,label,E,2,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/2br.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1676,1.157407464,1.9526,0,37,37,23,1,extend,blank,E,24,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/24wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.4351,1.4,4.47,0,38,38,0,1,extend,label,E,1,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/1wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1141,1.112963019,5.1268,0,39,39,41,1,trunc,label,E,42,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/42br.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1321,1.257407464,1.5909,0,40,40,6,1,trunc,blank,E,7,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/7bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.133,1.175926039,2.7752,0,41,41,15,1,trunc,blank,E,16,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/16wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.4372,1.062963019,4.2906,0,42,42,26,1,extend,blank,E,27,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/27bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1008,1.103703732,2.0556,0,43,43,27,1,trunc,blank,E,28,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/28wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1205,1.268518575,2.1615,0,44,44,14,1,extend,blank,E,15,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/15bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.0914,1.155555556,2.137,0,45,45,46,1,trunc,blank,E,47,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/47bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1495,1.364814928,2.5947,0,46,46,32,1,trunc,label,E,33,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/33wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.125,1.383333333,1.9323,0,47,47,39,1,trunc,blank,E,40,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/40wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1259,1.064814843,2.3718,0,48,48,40,1,extend,label,E,41,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/41wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1104,1.779629686,5.1894,0,49,49,9,1,extend,label,E,10,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/10br.png,,,,,,,,,,,,,,,,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.8383,1.161111111,3.8137,0,0,0,0,1,1,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How appropriate are the colours of the graph?,NA,0,map_generator/charts/1wr.png,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.2438,1.164814928,2.1551,0,1,1,1,1,2,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How appropriate are the colours of the graph?,NA,0,map_generator/charts/1wg.png,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.1962,1.164814928,2.8858,0,2,2,2,1,3,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How appropriate are the colours of the graph?,NA,0,map_generator/charts/1br.png,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.0035,1.164814928,2.8673,0,3,3,3,1,4,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How appropriate are the colours of the graph?,NA,0,map_generator/charts/1bg.png,,,,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""space""]",[0.10809999990465258],,,,,,,,
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004629601,-0.40648151,1,0,0,continue_box,432.3284
30,map_generator/lists/list4.csv,2023-04-15_18h31.07.611,3rd_year_project,2022.2.4,Win32,59.81576744,IwAR1qeKfgffkqqlNOlQQvXJEfjPvfKDlteGUnMKh09nlpKqW5RpochfZ0YDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
